city_ascii,state_name,Year,Month,Monthly_Avg_AQI
Hartford,Connecticut,2008,5,50.61290322580645
Hartford,Connecticut,2008,6,70.46666666666667
Hartford,Connecticut,2008,7,76.70967741935483
Hartford,Connecticut,2008,8,43.38709677419355
Hartford,Connecticut,2008,9,36.1
Hartford,Connecticut,2008,10,34.32258064516129
Hartford,Connecticut,2008,11,36.93333333333333
Hartford,Connecticut,2008,12,42.064516129032256
Hartford,Connecticut,2009,1,51.67741935483871
Hartford,Connecticut,2009,2,37.5
Hartford,Connecticut,2009,3,35.483870967741936
Hartford,Connecticut,2009,4,52.46666666666667
Hartford,Connecticut,2009,5,48.67741935483871
Hartford,Connecticut,2009,6,37.733333333333334
Hartford,Connecticut,2009,7,45.03225806451613
Hartford,Connecticut,2009,8,50.41935483870968
Hartford,Connecticut,2009,9,33.1
Hartford,Connecticut,2009,10,23.93548387096774
Hartford,Connecticut,2009,11,29.333333333333332
Hartford,Connecticut,2009,12,34.096774193548384
Hartford,Connecticut,2010,1,36.03225806451613
Hartford,Connecticut,2010,2,27.357142857142858
Hartford,Connecticut,2010,3,26.06451612903226
Hartford,Connecticut,2010,4,51.53333333333333
Hartford,Connecticut,2010,5,53.483870967741936
Hartford,Connecticut,2010,6,54.733333333333334
Hartford,Connecticut,2010,7,60.806451612903224
Hartford,Connecticut,2010,8,54.193548387096776
Hartford,Connecticut,2010,9,52.766666666666666
Hartford,Connecticut,2010,10,26.29032258064516
Hartford,Connecticut,2010,11,34.233333333333334
Hartford,Connecticut,2010,12,34.87096774193548
Hartford,Connecticut,2011,1,54.354838709677416
Hartford,Connecticut,2011,2,46.17857142857143
Hartford,Connecticut,2011,3,27.06451612903226
Hartford,Connecticut,2011,4,44.6
Hartford,Connecticut,2011,5,43.29032258064516
Hartford,Connecticut,2011,6,58.03333333333333
Hartford,Connecticut,2011,7,65.19354838709677
Hartford,Connecticut,2011,8,44.03225806451613
Hartford,Connecticut,2011,9,40.46666666666667
Hartford,Connecticut,2011,10,24.548387096774192
Hartford,Connecticut,2011,11,35.4
Hartford,Connecticut,2011,12,41.064516129032256
Hartford,Connecticut,2012,1,40.064516129032256
Hartford,Connecticut,2012,2,45.86206896551724
Hartford,Connecticut,2012,3,41.516129032258064
Hartford,Connecticut,2012,4,59.7
Hartford,Connecticut,2012,5,55.74193548387097
Hartford,Connecticut,2012,6,55.36666666666667
Hartford,Connecticut,2012,7,72.45161290322581
Hartford,Connecticut,2012,8,69.45161290322581
Hartford,Connecticut,2012,9,45.86666666666667
Hartford,Connecticut,2012,10,28.838709677419356
Hartford,Connecticut,2012,11,54.333333333333336
Hartford,Connecticut,2012,12,49.38709677419355
Hartford,Connecticut,2013,1,58.16129032258065
Hartford,Connecticut,2013,2,51.642857142857146
Hartford,Connecticut,2013,3,37.32258064516129
Hartford,Connecticut,2013,4,53.166666666666664
Hartford,Connecticut,2013,5,57.61290322580645
Hartford,Connecticut,2013,6,64.36666666666666
Hartford,Connecticut,2013,7,58.903225806451616
Hartford,Connecticut,2013,8,47.67741935483871
Hartford,Connecticut,2013,9,47.1
Hartford,Connecticut,2013,10,46.70967741935484
Hartford,Connecticut,2013,11,44.56666666666667
Hartford,Connecticut,2013,12,58.61290322580645
Hartford,Connecticut,2014,1,51.16129032258065
Hartford,Connecticut,2014,2,60.57142857142857
Hartford,Connecticut,2014,3,44.16129032258065
Hartford,Connecticut,2014,4,47.733333333333334
Hartford,Connecticut,2014,5,51.16129032258065
Hartford,Connecticut,2014,6,53.96666666666667
Hartford,Connecticut,2014,7,66.96774193548387
Hartford,Connecticut,2014,8,47.61290322580645
Hartford,Connecticut,2014,9,46.1
Hartford,Connecticut,2014,10,33.16129032258065
Hartford,Connecticut,2014,11,42.8
Hartford,Connecticut,2014,12,44.064516129032256
Hartford,Connecticut,2015,1,52.645161290322584
Hartford,Connecticut,2015,2,58.714285714285715
Hartford,Connecticut,2015,3,49.87096774193548
Hartford,Connecticut,2015,4,46.46666666666667
Hartford,Connecticut,2015,5,60.16129032258065
Hartford,Connecticut,2015,6,46.06666666666667
Hartford,Connecticut,2015,7,58.96774193548387
Hartford,Connecticut,2015,8,55.12903225806452
Hartford,Connecticut,2015,9,58.53333333333333
Hartford,Connecticut,2015,10,36.645161290322584
Hartford,Connecticut,2015,11,38.5
Hartford,Connecticut,2015,12,37.16129032258065
Hartford,Connecticut,2016,1,36.774193548387096
Hartford,Connecticut,2016,2,34.0
Hartford,Connecticut,2016,3,32.03225806451613
Hartford,Connecticut,2016,4,52.06666666666667
Hartford,Connecticut,2016,5,57.935483870967744
Hartford,Connecticut,2016,6,51.63333333333333
Hartford,Connecticut,2016,7,66.3225806451613
Hartford,Connecticut,2016,8,53.774193548387096
Hartford,Connecticut,2016,9,42.93333333333333
Hartford,Connecticut,2016,10,47.354838709677416
Hartford,Connecticut,2016,11,47.266666666666666
Hartford,Connecticut,2016,12,42.225806451612904
Hartford,Connecticut,2017,1,44.16129032258065
Hartford,Connecticut,2017,2,43.142857142857146
Hartford,Connecticut,2017,3,44.806451612903224
Hartford,Connecticut,2017,4,47.03333333333333
Hartford,Connecticut,2017,5,45.0
Hartford,Connecticut,2017,6,57.8
Hartford,Connecticut,2017,7,50.74193548387097
Hartford,Connecticut,2017,8,47.41935483870968
Hartford,Connecticut,2017,9,44.63333333333333
Hartford,Connecticut,2017,10,42.38709677419355
Hartford,Connecticut,2017,11,38.7
Hartford,Connecticut,2017,12,40.806451612903224
Hartford,Connecticut,2018,1,48.03225806451613
Hartford,Connecticut,2018,2,41.107142857142854
Hartford,Connecticut,2018,3,40.61290322580645
Hartford,Connecticut,2018,4,45.833333333333336
Hartford,Connecticut,2018,5,54.32258064516129
Hartford,Connecticut,2018,6,45.03333333333333
Hartford,Connecticut,2018,7,54.74193548387097
Hartford,Connecticut,2018,8,52.96774193548387
Hartford,Connecticut,2018,9,32.3
Hartford,Connecticut,2018,10,29.741935483870968
Hartford,Connecticut,2018,11,32.4
Hartford,Connecticut,2018,12,39.806451612903224
Hartford,Connecticut,2019,1,38.96774193548387
Hartford,Connecticut,2019,2,42.82142857142857
Hartford,Connecticut,2019,3,48.03225806451613
Hartford,Connecticut,2019,4,44.93333333333333
Hartford,Connecticut,2019,5,41.58064516129032
Hartford,Connecticut,2019,6,46.233333333333334
Hartford,Connecticut,2019,7,63.38709677419355
Hartford,Connecticut,2019,8,47.645161290322584
Hartford,Connecticut,2019,9,42.733333333333334
Hartford,Connecticut,2019,10,30.774193548387096
Hartford,Connecticut,2019,11,37.7
Hartford,Connecticut,2019,12,41.064516129032256
Hartford,Connecticut,2020,1,40.774193548387096
Hartford,Connecticut,2020,2,42.758620689655174
Hartford,Connecticut,2020,3,40.83870967741935
Hartford,Connecticut,2020,4,41.36666666666667
Hartford,Connecticut,2020,5,41.354838709677416
Hartford,Connecticut,2020,6,49.03333333333333
Hartford,Connecticut,2020,7,49.935483870967744
Hartford,Connecticut,2020,8,50.61290322580645
Hartford,Connecticut,2020,9,36.1
Hartford,Connecticut,2020,10,31.35483870967742
Hartford,Connecticut,2020,11,40.2
Hartford,Connecticut,2020,12,41.87096774193548
Hartford,Connecticut,2021,1,38.61290322580645
Hartford,Connecticut,2021,2,41.785714285714285
Hartford,Connecticut,2021,3,43.225806451612904
Hartford,Connecticut,2021,4,44.5
Hartford,Connecticut,2021,5,46.16129032258065
Hartford,Connecticut,2021,6,61.266666666666666
Hartford,Connecticut,2021,7,55.806451612903224
Hartford,Connecticut,2021,8,55.0
Hartford,Connecticut,2021,9,36.13333333333333
Hartford,Connecticut,2021,10,31.096774193548388
Hartford,Connecticut,2021,11,37.233333333333334
Hartford,Connecticut,2021,12,42.61290322580645
Helena,Montana,1985,5,32.833333333333336
Helena,Montana,1985,6,31.4
Helena,Montana,1985,7,32.6
Helena,Montana,1985,8,30.0
Helena,Montana,1985,9,23.4
Helena,Montana,1985,10,29.2
Helena,Montana,1985,11,40.6
Helena,Montana,1985,12,49.8
Helena,Montana,1986,1,40.8
Helena,Montana,1986,2,43.2
Helena,Montana,1986,3,45.4
Helena,Montana,1986,4,27.4
Helena,Montana,1986,5,24.6
Helena,Montana,1986,6,41.6
Helena,Montana,1986,7,29.666666666666668
Helena,Montana,1986,8,27.6
Helena,Montana,1986,9,13.2
Helena,Montana,1986,10,38.2
Helena,Montana,1986,11,30.6
Helena,Montana,1986,12,38.333333333333336
Helena,Montana,1987,1,30.0
Helena,Montana,1987,2,27.2
Helena,Montana,1987,3,21.0
Helena,Montana,1987,4,26.666666666666668
Helena,Montana,1987,5,14.0
Helena,Montana,1987,6,19.6
Helena,Montana,1987,7,21.0
Helena,Montana,1987,8,16.833333333333332
Helena,Montana,1987,9,25.857142857142858
Helena,Montana,1987,10,33.06666666666667
Helena,Montana,1987,11,32.06666666666667
Helena,Montana,1987,12,27.5
Helena,Montana,1988,1,38.38461538461539
Helena,Montana,1988,2,27.466666666666665
Helena,Montana,1988,3,22.857142857142858
Helena,Montana,1988,4,19.2
Helena,Montana,1988,5,16.0
Helena,Montana,1988,6,17.0
Helena,Montana,1988,7,27.0
Helena,Montana,1988,8,38.54545454545455
Helena,Montana,1988,9,38.10526315789474
Helena,Montana,1988,10,27.366666666666667
Helena,Montana,1988,11,24.137931034482758
Helena,Montana,1988,12,37.0
Helena,Montana,1989,1,28.903225806451612
Helena,Montana,1989,2,39.714285714285715
Helena,Montana,1989,3,29.26923076923077
Helena,Montana,1989,4,24.22222222222222
Helena,Montana,1989,5,17.8
Helena,Montana,1989,6,19.413793103448278
Helena,Montana,1989,7,21.96551724137931
Helena,Montana,1989,8,20.19047619047619
Helena,Montana,1989,9,29.055555555555557
Helena,Montana,1989,10,20.6875
Helena,Montana,1989,11,23.666666666666668
Helena,Montana,1989,12,24.0
Helena,Montana,1990,1,23.2
Helena,Montana,1990,2,25.142857142857142
Helena,Montana,1990,3,27.866666666666667
Helena,Montana,1990,4,21.375
Helena,Montana,1990,5,18.294117647058822
Helena,Montana,1990,6,28.642857142857142
Helena,Montana,1990,7,28.466666666666665
Helena,Montana,1990,8,38.4375
Helena,Montana,1990,9,39.86666666666667
Helena,Montana,1990,10,29.733333333333334
Helena,Montana,1990,11,28.384615384615383
Helena,Montana,1990,12,26.928571428571427
Helena,Montana,1991,1,24.0
Helena,Montana,1991,2,28.53846153846154
Helena,Montana,1991,3,20.53846153846154
Helena,Montana,1991,4,19.733333333333334
Helena,Montana,1991,5,18.0
Helena,Montana,1991,6,17.5
Helena,Montana,1991,7,28.4
Helena,Montana,1991,8,28.727272727272727
Helena,Montana,1991,9,23.833333333333332
Helena,Montana,1991,10,39.333333333333336
Helena,Montana,1991,11,33.93333333333333
Helena,Montana,1991,12,45.27777777777778
Helena,Montana,1992,1,33.36842105263158
Helena,Montana,1992,2,48.785714285714285
Helena,Montana,1992,3,40.5
Helena,Montana,1992,4,26.642857142857142
Helena,Montana,1992,5,31.2
Helena,Montana,1992,6,26.0
Helena,Montana,1992,7,21.61904761904762
Helena,Montana,1992,8,36.35
Helena,Montana,1992,9,28.473684210526315
Helena,Montana,1992,10,29.375
Helena,Montana,1992,11,25.72222222222222
Helena,Montana,1992,12,34.375
Helena,Montana,1993,1,37.5
Helena,Montana,1993,2,47.38461538461539
Helena,Montana,1993,3,45.25
Helena,Montana,1993,4,31.4
Helena,Montana,1993,5,25.727272727272727
Helena,Montana,1993,6,15.285714285714286
Helena,Montana,1993,7,16.333333333333332
Helena,Montana,1993,8,16.419354838709676
Helena,Montana,1993,9,19.178571428571427
Helena,Montana,1993,10,29.967741935483872
Helena,Montana,1993,11,28.9
Helena,Montana,1993,12,33.25
Helena,Montana,1994,1,30.225806451612904
Helena,Montana,1994,2,29.464285714285715
Helena,Montana,1994,3,35.74193548387097
Helena,Montana,1994,4,21.466666666666665
Helena,Montana,1994,5,20.774193548387096
Helena,Montana,1994,6,20.333333333333332
Helena,Montana,1994,7,26.903225806451612
Helena,Montana,1994,8,37.61290322580645
Helena,Montana,1994,9,43.0
Helena,Montana,1994,10,18.580645161290324
Helena,Montana,1994,11,20.866666666666667
Helena,Montana,1994,12,28.483870967741936
Helena,Montana,1995,1,32.56666666666667
Helena,Montana,1995,2,21.964285714285715
Helena,Montana,1995,3,21.258064516129032
Helena,Montana,1995,4,19.714285714285715
Helena,Montana,1995,5,17.903225806451612
Helena,Montana,1995,6,17.0
Helena,Montana,1995,7,19.387096774193548
Helena,Montana,1995,8,26.580645161290324
Helena,Montana,1995,9,21.92
Helena,Montana,1995,10,18.06451612903226
Helena,Montana,1995,11,21.466666666666665
Helena,Montana,1995,12,36.0
Helena,Montana,1996,1,19.129032258064516
Helena,Montana,1996,2,21.96551724137931
Helena,Montana,1996,3,20.0
Helena,Montana,1996,4,23.75862068965517
Helena,Montana,1996,5,14.258064516129032
Helena,Montana,1996,6,23.133333333333333
Helena,Montana,1996,7,22.838709677419356
Helena,Montana,1996,8,29.583333333333332
Helena,Montana,1996,9,15.416666666666666
Helena,Montana,1996,10,29.516129032258064
Helena,Montana,1996,11,22.233333333333334
Helena,Montana,1996,12,12.580645161290322
Helena,Montana,1997,1,20.633333333333333
Helena,Montana,1997,2,21.25
Helena,Montana,1997,3,25.033333333333335
Helena,Montana,1997,4,16.433333333333334
Helena,Montana,1997,5,20.35483870967742
Helena,Montana,1997,6,17.666666666666668
Helena,Montana,1997,7,19.866666666666667
Helena,Montana,1997,8,19.766666666666666
Helena,Montana,1997,9,27.566666666666666
Helena,Montana,1997,10,20.0
Helena,Montana,1997,11,23.9
Helena,Montana,1997,12,27.903225806451612
Helena,Montana,1998,1,15.548387096774194
Helena,Montana,1998,2,26.571428571428573
Helena,Montana,1998,3,20.142857142857142
Helena,Montana,1998,4,21.7
Helena,Montana,1998,5,28.451612903225808
Helena,Montana,1998,6,13.366666666666667
Helena,Montana,1998,7,21.64516129032258
Helena,Montana,1998,8,27.548387096774192
Helena,Montana,1998,9,22.76923076923077
Helena,Montana,1998,10,28.70967741935484
Helena,Montana,1998,11,15.1
Helena,Montana,1998,12,14.774193548387096
Helena,Montana,1999,1,18.161290322580644
Helena,Montana,1999,2,16.142857142857142
Helena,Montana,1999,3,30.741935483870968
Helena,Montana,1999,4,20.333333333333332
Helena,Montana,1999,5,16.548387096774192
Helena,Montana,1999,6,13.366666666666667
Helena,Montana,1999,7,18.580645161290324
Helena,Montana,1999,8,21.387096774193548
Helena,Montana,1999,9,22.666666666666668
Helena,Montana,1999,10,25.870967741935484
Helena,Montana,1999,11,27.5
Helena,Montana,1999,12,18.838709677419356
Helena,Montana,2000,1,19.967741935483872
Helena,Montana,2000,2,22.75862068965517
Helena,Montana,2000,3,18.322580645161292
Helena,Montana,2000,4,19.5
Helena,Montana,2000,5,17.967741935483872
Helena,Montana,2000,6,16.366666666666667
Helena,Montana,2000,7,28.0
Helena,Montana,2000,8,63.41935483870968
Helena,Montana,2000,9,20.233333333333334
Helena,Montana,2000,10,21.24137931034483
Helena,Montana,2000,11,28.7
Helena,Montana,2000,12,29.838709677419356
Helena,Montana,2001,1,31.161290322580644
Helena,Montana,2001,2,28.071428571428573
Helena,Montana,2001,3,30.967741935483872
Helena,Montana,2001,4,24.933333333333334
Helena,Montana,2001,5,31.419354838709676
Helena,Montana,2001,6,16.2
Helena,Montana,2001,7,17.70967741935484
Helena,Montana,2001,8,28.93548387096774
Helena,Montana,2001,9,25.6
Helena,Montana,2001,10,21.64516129032258
Helena,Montana,2001,11,28.966666666666665
Helena,Montana,2001,12,28.0
Helena,Montana,2002,1,19.70967741935484
Helena,Montana,2002,2,26.25
Helena,Montana,2002,3,21.483870967741936
Helena,Montana,2002,4,28.666666666666668
Helena,Montana,2002,5,21.806451612903224
Helena,Montana,2002,6,19.5
Helena,Montana,2002,7,23.92
Helena,Montana,2002,8,21.19047619047619
Helena,Montana,2002,9,20.933333333333334
Helena,Montana,2002,10,23.433333333333334
Helena,Montana,2002,11,27.0
Helena,Montana,2002,12,27.903225806451612
Helena,Montana,2003,1,20.73913043478261
Helena,Montana,2003,2,15.214285714285714
Helena,Montana,2003,3,22.774193548387096
Helena,Montana,2003,4,17.75
Helena,Montana,2003,5,17.2
Helena,Montana,2003,6,16.333333333333332
Helena,Montana,2003,7,30.580645161290324
Helena,Montana,2003,8,47.064516129032256
Helena,Montana,2003,9,30.5
Helena,Montana,2003,10,22.666666666666668
Helena,Montana,2003,11,22.142857142857142
Helena,Montana,2003,12,20.580645161290324
Helena,Montana,2004,1,28.322580645161292
Helena,Montana,2004,2,23.655172413793103
Helena,Montana,2004,3,20.40740740740741
Helena,Montana,2004,4,20.344827586206897
Helena,Montana,2004,5,14.225806451612904
Helena,Montana,2004,6,14.4
Helena,Montana,2004,7,22.06451612903226
Helena,Montana,2004,8,19.741935483870968
Helena,Montana,2004,9,14.068965517241379
Helena,Montana,2004,10,26.7
Helena,Montana,2004,11,36.36363636363637
Helena,Montana,2004,12,23.363636363636363
Helena,Montana,2005,1,30.75862068965517
Helena,Montana,2005,2,30.22222222222222
Helena,Montana,2005,3,20.419354838709676
Helena,Montana,2005,4,17.033333333333335
Helena,Montana,2005,5,13.935483870967742
Helena,Montana,2005,6,12.384615384615385
Helena,Montana,2005,7,20.032258064516128
Helena,Montana,2005,8,23.580645161290324
Helena,Montana,2005,9,20.3
Helena,Montana,2005,10,15.774193548387096
Helena,Montana,2005,11,19.166666666666668
Helena,Montana,2005,12,27.806451612903224
Helena,Montana,2006,1,25.93548387096774
Helena,Montana,2006,2,20.962962962962962
Helena,Montana,2006,3,24.64516129032258
Helena,Montana,2006,4,16.766666666666666
Helena,Montana,2006,5,27.29032258064516
Helena,Montana,2006,6,20.733333333333334
Helena,Montana,2006,7,32.935483870967744
Helena,Montana,2006,8,40.645161290322584
Helena,Montana,2006,9,31.82758620689655
Helena,Montana,2006,10,21.896551724137932
Helena,Montana,2006,11,23.071428571428573
Helena,Montana,2006,12,33.310344827586206
Helena,Montana,2007,1,34.096774193548384
Helena,Montana,2007,2,35.714285714285715
Helena,Montana,2007,3,20.483870967741936
Helena,Montana,2007,4,21.551724137931036
Helena,Montana,2007,5,24.64516129032258
Helena,Montana,2007,6,26.5
Helena,Montana,2007,7,53.74193548387097
Helena,Montana,2007,8,88.7741935483871
Helena,Montana,2007,9,39.266666666666666
Helena,Montana,2007,10,25.93548387096774
Helena,Montana,2007,11,44.48275862068966
Helena,Montana,2007,12,30.29032258064516
Helena,Montana,2008,1,47.0
Helena,Montana,2008,2,34.241379310344826
Helena,Montana,2008,3,21.93548387096774
Helena,Montana,2008,4,27.666666666666668
Helena,Montana,2008,5,21.741935483870968
Helena,Montana,2008,6,12.9
Helena,Montana,2008,7,33.67741935483871
Helena,Montana,2008,8,26.838709677419356
Helena,Montana,2008,9,26.928571428571427
Helena,Montana,2008,10,28.129032258064516
Helena,Montana,2008,11,28.3
Helena,Montana,2008,12,39.96774193548387
Helena,Montana,2009,1,34.29032258064516
Helena,Montana,2009,2,26.071428571428573
Helena,Montana,2009,3,29.806451612903224
Helena,Montana,2009,4,18.4
Helena,Montana,2009,5,17.677419354838708
Helena,Montana,2009,6,20.533333333333335
Helena,Montana,2009,7,29.75
Helena,Montana,2009,8,31.214285714285715
Helena,Montana,2009,9,33.46666666666667
Helena,Montana,2009,10,21.533333333333335
Helena,Montana,2009,11,33.06666666666667
Helena,Montana,2009,12,64.35483870967742
Helena,Montana,2010,1,74.0
Helena,Montana,2010,2,52.57142857142857
Helena,Montana,2010,3,30.29032258064516
Helena,Montana,2010,4,18.366666666666667
Helena,Montana,2010,5,11.129032258064516
Helena,Montana,2010,6,13.333333333333334
Helena,Montana,2010,7,26.807692307692307
Helena,Montana,2010,8,27.225806451612904
Helena,Montana,2010,9,14.2
Helena,Montana,2010,10,24.161290322580644
Helena,Montana,2010,11,39.733333333333334
Helena,Montana,2010,12,71.87096774193549
Helena,Montana,2011,1,40.25806451612903
Helena,Montana,2011,2,47.142857142857146
Helena,Montana,2011,3,42.935483870967744
Helena,Montana,2011,4,41.7
Helena,Montana,2011,5,41.70967741935484
Helena,Montana,2011,6,41.666666666666664
Helena,Montana,2011,7,42.225806451612904
Helena,Montana,2011,8,49.83870967741935
Helena,Montana,2011,9,45.4
Helena,Montana,2011,10,40.58064516129032
Helena,Montana,2011,11,45.63333333333333
Helena,Montana,2011,12,44.83870967741935
Helena,Montana,2012,1,43.29032258064516
Helena,Montana,2012,2,42.06896551724138
Helena,Montana,2012,3,36.064516129032256
Helena,Montana,2012,4,38.733333333333334
Helena,Montana,2012,5,42.16129032258065
Helena,Montana,2012,6,40.46666666666667
Helena,Montana,2012,7,42.03225806451613
Helena,Montana,2012,8,48.12903225806452
Helena,Montana,2012,9,71.2
Helena,Montana,2012,10,38.516129032258064
Helena,Montana,2012,11,44.6
Helena,Montana,2012,12,50.645161290322584
Helena,Montana,2013,1,51.87096774193548
Helena,Montana,2013,2,35.357142857142854
Helena,Montana,2013,3,39.483870967741936
Helena,Montana,2013,4,34.333333333333336
Helena,Montana,2013,5,38.41935483870968
Helena,Montana,2013,6,34.9
Helena,Montana,2013,7,41.03225806451613
Helena,Montana,2013,8,46.45161290322581
Helena,Montana,2013,9,35.86666666666667
Helena,Montana,2013,10,33.483870967741936
Helena,Montana,2013,11,44.96666666666667
Helena,Montana,2013,12,41.45161290322581
Helena,Montana,2014,1,45.38709677419355
Helena,Montana,2014,2,45.285714285714285
Helena,Montana,2014,3,40.41935483870968
Helena,Montana,2014,4,45.9
Helena,Montana,2014,5,42.064516129032256
Helena,Montana,2014,6,37.46666666666667
Helena,Montana,2014,7,51.83870967741935
Helena,Montana,2014,8,44.45161290322581
Helena,Montana,2014,9,37.13333333333333
Helena,Montana,2014,10,36.225806451612904
Helena,Montana,2014,11,46.2
Helena,Montana,2014,12,54.096774193548384
Helena,Montana,2015,1,58.32258064516129
Helena,Montana,2015,2,38.57142857142857
Helena,Montana,2015,3,39.806451612903224
Helena,Montana,2015,4,42.36666666666667
Helena,Montana,2015,5,43.354838709677416
Helena,Montana,2015,6,43.46666666666667
Helena,Montana,2015,7,43.38709677419355
Helena,Montana,2015,8,77.80645161290323
Helena,Montana,2015,9,37.56666666666667
Helena,Montana,2015,10,33.645161290322584
Helena,Montana,2015,11,43.766666666666666
Helena,Montana,2015,12,52.516129032258064
Helena,Montana,2016,1,66.19354838709677
Helena,Montana,2016,2,41.48275862068966
Helena,Montana,2016,3,40.096774193548384
Helena,Montana,2016,4,41.46666666666667
Helena,Montana,2016,5,39.645161290322584
Helena,Montana,2016,6,41.96666666666667
Helena,Montana,2016,7,39.225806451612904
Helena,Montana,2016,8,43.54838709677419
Helena,Montana,2016,9,34.43333333333333
Helena,Montana,2016,10,33.096774193548384
Helena,Montana,2016,11,41.766666666666666
Helena,Montana,2016,12,52.25806451612903
Helena,Montana,2017,1,86.96774193548387
Helena,Montana,2017,2,51.035714285714285
Helena,Montana,2017,3,41.29032258064516
Helena,Montana,2017,4,45.63333333333333
Helena,Montana,2017,5,41.516129032258064
Helena,Montana,2017,6,44.36666666666667
Helena,Montana,2017,7,54.29032258064516
Helena,Montana,2017,8,95.25806451612904
Helena,Montana,2017,9,64.3
Helena,Montana,2017,10,34.516129032258064
Helena,Montana,2017,11,46.03333333333333
Helena,Montana,2017,12,54.354838709677416
Helena,Montana,2018,1,65.83870967741936
Helena,Montana,2018,2,46.82142857142857
Helena,Montana,2018,3,46.0
Helena,Montana,2018,4,47.3
Helena,Montana,2018,5,44.58064516129032
Helena,Montana,2018,6,41.266666666666666
Helena,Montana,2018,7,46.903225806451616
Helena,Montana,2018,8,67.58064516129032
Helena,Montana,2018,9,37.86666666666667
Helena,Montana,2018,10,34.516129032258064
Helena,Montana,2018,11,42.166666666666664
Helena,Montana,2018,12,39.45161290322581
Helena,Montana,2019,1,50.38709677419355
Helena,Montana,2019,2,54.142857142857146
Helena,Montana,2019,3,65.61290322580645
Helena,Montana,2019,4,43.03333333333333
Helena,Montana,2019,5,43.38709677419355
Helena,Montana,2019,6,42.166666666666664
Helena,Montana,2019,7,40.41935483870968
Helena,Montana,2019,8,42.38709677419355
Helena,Montana,2019,9,34.43333333333333
Helena,Montana,2019,10,33.87096774193548
Helena,Montana,2019,11,37.833333333333336
Helena,Montana,2019,12,43.38709677419355
Helena,Montana,2020,1,41.54838709677419
Helena,Montana,2020,2,39.827586206896555
Helena,Montana,2020,3,43.096774193548384
Helena,Montana,2020,4,45.46666666666667
Helena,Montana,2020,5,40.32258064516129
Helena,Montana,2020,6,38.43333333333333
Helena,Montana,2020,7,40.70967741935484
Helena,Montana,2020,8,49.774193548387096
Helena,Montana,2020,9,60.46666666666667
Helena,Montana,2020,10,41.83870967741935
Helena,Montana,2020,11,37.266666666666666
Helena,Montana,2020,12,41.58064516129032
Helena,Montana,2021,1,41.0
Helena,Montana,2021,2,43.285714285714285
Helena,Montana,2021,3,42.16129032258065
Helena,Montana,2021,4,42.6
Helena,Montana,2021,5,42.29032258064516
Helena,Montana,2021,6,43.2
Helena,Montana,2021,7,86.51612903225806
Helena,Montana,2021,8,63.193548387096776
Helena,Montana,2021,9,58.96666666666667
Helena,Montana,2021,10,40.83870967741935
Helena,Montana,2021,11,39.86666666666667
Helena,Montana,2021,12,41.774193548387096
Helena,Montana,2022,1,45.064516129032256
Helena,Montana,2022,2,1.0
Indianapolis,Indiana,1980,1,51.32258064516129
Indianapolis,Indiana,1980,2,60.724137931034484
Indianapolis,Indiana,1980,3,54.516129032258064
Indianapolis,Indiana,1980,4,75.43333333333334
Indianapolis,Indiana,1980,5,93.35483870967742
Indianapolis,Indiana,1980,6,103.23333333333333
Indianapolis,Indiana,1980,7,135.58064516129033
Indianapolis,Indiana,1980,8,115.48387096774194
Indianapolis,Indiana,1980,9,87.9
Indianapolis,Indiana,1980,10,92.29032258064517
Indianapolis,Indiana,1980,11,66.43333333333334
Indianapolis,Indiana,1980,12,70.51612903225806
Indianapolis,Indiana,1981,1,46.096774193548384
Indianapolis,Indiana,1981,2,54.857142857142854
Indianapolis,Indiana,1981,3,55.0
Indianapolis,Indiana,1981,4,65.0
Indianapolis,Indiana,1981,5,76.06451612903226
Indianapolis,Indiana,1981,6,105.9
Indianapolis,Indiana,1981,7,116.48387096774194
Indianapolis,Indiana,1981,8,103.87096774193549
Indianapolis,Indiana,1981,9,74.33333333333333
Indianapolis,Indiana,1981,10,68.80645161290323
Indianapolis,Indiana,1981,11,71.13333333333334
Indianapolis,Indiana,1981,12,55.58064516129032
Indianapolis,Indiana,1982,1,52.61290322580645
Indianapolis,Indiana,1982,2,60.42857142857143
Indianapolis,Indiana,1982,3,53.0
Indianapolis,Indiana,1982,4,61.46666666666667
Indianapolis,Indiana,1982,5,111.87096774193549
Indianapolis,Indiana,1982,6,88.46666666666667
Indianapolis,Indiana,1982,7,98.87096774193549
Indianapolis,Indiana,1982,8,93.54838709677419
Indianapolis,Indiana,1982,9,62.63333333333333
Indianapolis,Indiana,1982,10,68.35483870967742
Indianapolis,Indiana,1982,11,58.833333333333336
Indianapolis,Indiana,1982,12,66.12903225806451
Indianapolis,Indiana,1983,1,51.32258064516129
Indianapolis,Indiana,1983,2,59.964285714285715
Indianapolis,Indiana,1983,3,54.193548387096776
Indianapolis,Indiana,1983,4,63.13333333333333
Indianapolis,Indiana,1983,5,62.516129032258064
Indianapolis,Indiana,1983,6,117.5
Indianapolis,Indiana,1983,7,119.19354838709677
Indianapolis,Indiana,1983,8,130.3548387096774
Indianapolis,Indiana,1983,9,82.96666666666667
Indianapolis,Indiana,1983,10,58.483870967741936
Indianapolis,Indiana,1983,11,58.13333333333333
Indianapolis,Indiana,1983,12,53.58064516129032
Indianapolis,Indiana,1984,1,48.32258064516129
Indianapolis,Indiana,1984,2,49.89655172413793
